model,location,target_type,weights,forecast_date
mech_ensemble,GB,Deaths,0.45761232177139,2021-07-26
mech_ensemble,PL,Cases,0.517112338162543,2021-07-26
mech_ensemble,PL,Deaths,0.337883450970029,2021-07-26
semi_ensemble,CZ,Cases,0.38545348666316,2021-07-26
semi_ensemble,CZ,Deaths,0.387527063356759,2021-07-26
semi_ensemble,DE,Cases,0.295632437217688,2021-07-26
semi_ensemble,DE,Deaths,0.291127651146436,2021-07-26
semi_ensemble,FR,Cases,0.331744402782618,2021-07-26
semi_ensemble,FR,Deaths,0.231962004611062,2021-07-26
semi_ensemble,GB,Cases,0.283535003863177,2021-07-26
semi_ensemble,GB,Deaths,0.345253604290416,2021-07-26
semi_ensemble,PL,Cases,0.34003401428456,2021-07-26
semi_ensemble,PL,Deaths,0.505878342859471,2021-07-26
stat_ensemble,CZ,Cases,0.280034787528345,2021-07-26
stat_ensemble,CZ,Deaths,0.277282711350011,2021-07-26
